Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;mean;std;threshold;max;min;Condition_2;Condition_1
199-75-8169;A;Yangon;Member;Male;Sports and travel;15.81;10;7.905;166.005;3/6/2019;12:27:00.0;Credit card;158.1;4.761904762;7.905;8.6;281.14513636363637;200.05629593468072;600.1688878040421;881.3140241676786;0;True;True
200-16-5952;C;Naypyitaw;Member;Male;Food and beverages;65.65;2;6.565000000000001;137.865;1/17/2019;16:46:00.0;Cash;131.3;4.761904762;6.565;6.0;285.705;270.97894243381717;812.9368273014516;1098.6418273014515;0;True;True
200-40-6154;B;Mandalay;Member;Male;Home and lifestyle;65.91;6;19.773;415.233;2/9/2019;11:45:00.0;Cash;395.46;4.761904762;19.773;5.7;251.68419230769229;238.62635091389373;715.8790527416812;967.5632450493736;0;True;True
201-63-8275;C;Naypyitaw;Member;Female;Sports and travel;67.99;7;23.796499999999998;499.7265;2/17/2019;16:50:00.0;Ewallet;475.93;4.761904762;23.7965;5.7;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
201-86-2184;B;Mandalay;Member;Female;Electronic accessories;26.26;7;9.191;193.011;2/2/2019;19:40:00.0;Cash;183.82;4.761904762;9.191;9.9;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
207-73-1363;B;Mandalay;Normal;Male;Health and beauty;69.51;2;6.9510000000000005;145.971;3/1/2019;12:15:00.0;Ewallet;139.02;4.761904762;6.951;8.1;263.4366;255.91559115868657;767.7467734760597;1031.1833734760598;0;True;True
209-61-0206;A;Yangon;Normal;Female;Home and lifestyle;42.91;5;10.7275;225.2775;1/5/2019;17:29:00.0;Ewallet;214.55;4.761904762;10.7275;6.1;294.723625;211.339828681431;634.019486044293;928.7431110442931;0;True;True
210-30-7976;B;Mandalay;Member;Female;Fashion accessories;22.32;4;4.464;93.744;3/14/2019;11:16:00.0;Ewallet;89.28;4.761904762;4.464;4.1;400.813;294.51372163684044;883.5411649105213;1284.3541649105214;0;True;True
210-57-1719;B;Mandalay;Normal;Female;Health and beauty;58.24;9;26.208;550.368;2/5/2019;12:34:00.0;Cash;524.16;4.761904762;26.208;9.7;252.594125;217.60107099086005;652.8032129725801;905.3973379725801;0;True;True
210-67-5886;C;Naypyitaw;Member;Female;Health and beauty;98.21;3;14.7315;309.3615;2/5/2019;10:41:00.0;Credit card;294.63;4.761904762;14.7315;7.8;252.594125;217.60107099086005;652.8032129725801;905.3973379725801;0;True;True
210-74-9613;C;Naypyitaw;Normal;Male;Fashion accessories;97.26;4;19.452;408.492;3/16/2019;15:33:00.0;Ewallet;389.04;4.761904762;19.452;6.8;350.497;260.008665571818;780.0259967154541;1130.5229967154542;0;True;True
211-05-0490;C;Naypyitaw;Member;Female;Electronic accessories;51.92;5;12.980000000000002;272.58;3/3/2019;13:42:00.0;Cash;259.6;4.761904762;12.98;7.5;346.65524999999997;267.7008714939228;803.1026144817685;1149.7578644817684;0;True;True
211-30-9270;C;Naypyitaw;Normal;Male;Health and beauty;17.41;5;4.3525;91.4025;1/28/2019;15:16:00.0;Credit card;87.05;4.761904762;4.3525;4.9;357.12225;288.03593203297703;864.1077960989311;1221.230046098931;0;True;True
212-62-1842;A;Yangon;Normal;Male;Food and beverages;58.26;6;17.478;367.038;3/28/2019;16:44:00.0;Cash;349.56;4.761904762;17.478;9.9;222.9402;137.2153104135978;411.6459312407934;634.5861312407934;0;True;True
213-32-1216;A;Yangon;Normal;Female;Electronic accessories;66.06;6;19.818;416.178;1/23/2019;10:28:00.0;Cash;396.36;4.761904762;19.818;7.3;352.5992647058824;255.07323188168175;765.2196956450452;1117.8189603509277;0;True;True
213-72-6612;A;Yangon;Normal;Male;Food and beverages;43.25;2;4.325;90.825;3/20/2019;15:56:00.0;Cash;86.5;4.761904762;4.325;6.2;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
214-17-6927;C;Naypyitaw;Normal;Female;Food and beverages;16.48;6;4.944;103.824;2/7/2019;18:23:00.0;Ewallet;98.88;4.761904762;4.944;9.9;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
214-30-2776;B;Mandalay;Member;Female;Electronic accessories;34.49;5;8.6225;181.0725;3/11/2019;19:44:00.0;Credit card;172.45;4.761904762;8.6225;9.0;269.20472727272727;150.1553936990549;450.46618109716474;719.670908369892;0;True;True
217-58-1179;A;Yangon;Member;Male;Home and lifestyle;62.65;4;12.530000000000001;263.13;1/5/2019;11:25:00.0;Cash;250.6;4.761904762;12.53;4.2;294.723625;211.339828681431;634.019486044293;928.7431110442931;0;True;True
218-59-9410;A;Yangon;Member;Female;Home and lifestyle;72.42;3;10.863;228.123;3/29/2019;16:54:00.0;Ewallet;217.26;4.761904762;10.863;8.2;502.905375;309.06076810657316;927.1823043197195;1430.0876793197194;0;True;True
219-22-9386;B;Mandalay;Member;Male;Sports and travel;99.96;9;44.982;944.622;3/9/2019;17:26:00.0;Credit card;899.64;4.761904762;44.982;4.2;467.1279375;283.7113581800392;851.1340745401176;1318.2620120401175;0;True;True
219-61-4139;C;Naypyitaw;Normal;Male;Electronic accessories;83.08;1;4.154;87.234;1/23/2019;17:16:00.0;Ewallet;83.08;4.761904762;4.154;6.4;352.5992647058824;255.07323188168175;765.2196956450452;1117.8189603509277;0;True;True
220-28-1851;A;Yangon;Normal;Male;Home and lifestyle;34.73;2;3.473;72.933;3/1/2019;18:14:00.0;Ewallet;69.46;4.761904762;3.473;9.7;263.4366;255.91559115868657;767.7467734760597;1031.1833734760598;0;True;True
220-68-6701;A;Yangon;Normal;Female;Home and lifestyle;77.47;4;15.494;325.374;3/17/2019;16:36:00.0;Cash;309.88;4.761904762;15.494;4.2;329.3815;273.3553515237995;820.0660545713986;1149.4475545713985;0;True;True
221-25-5073;A;Yangon;Normal;Female;Food and beverages;74.66;4;14.932;313.572;3/4/2019;10:39:00.0;Cash;298.64;4.761904762;14.932;8.5;324.536625;241.69546302669295;725.0863890800788;1049.6230140800787;0;True;True
222-42-0244;B;Mandalay;Member;Female;Health and beauty;72.11;9;32.4495;681.4395;1/28/2019;13:53:00.0;Credit card;648.99;4.761904762;32.4495;7.7;357.12225;288.03593203297703;864.1077960989311;1221.230046098931;0;True;True
225-32-0908;C;Naypyitaw;Normal;Female;Sports and travel;44.86;10;22.430000000000003;471.03;1/26/2019;19:54:00.0;Ewallet;448.6;4.761904762;22.43;8.2;262.2066176470588;203.91742189261083;611.7522656778325;873.9588833248913;0;True;True
225-98-1496;C;Naypyitaw;Normal;Female;Fashion accessories;27.02;3;4.053;85.113;3/2/2019;13:01:00.0;Credit card;81.06;4.761904762;4.053;7.1;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
226-31-3081;C;Naypyitaw;Normal;Female;Electronic accessories;15.28;5;3.82;80.22;3/8/2019;10:29:00.0;Cash;76.4;4.761904762;3.82;9.6;284.1261818181818;266.55255264621576;799.6576579386473;1083.7838397568291;0;True;True
226-34-0034;B;Mandalay;Normal;Female;Electronic accessories;13.78;4;2.7560000000000002;57.876;1/10/2019;11:10:00.0;Ewallet;55.12;4.761904762;2.756;9.0;395.66099999999994;241.14208428862534;723.426252865876;1119.087252865876;0;True;True
226-71-3580;C;Naypyitaw;Normal;Female;Sports and travel;23.75;9;10.6875;224.4375;1/31/2019;12:02:00.0;Cash;213.75;4.761904762;10.6875;9.5;373.74975;289.47646719763105;868.4294015928931;1242.179151592893;0;True;True
227-03-5010;A;Yangon;Member;Female;Home and lifestyle;52.59;8;21.036;441.756;3/22/2019;19:20:00.0;Credit card;420.72;4.761904762;21.036;8.5;317.9148;219.70392418866808;659.1117725660042;977.0265725660042;0;True;True
227-07-4446;C;Naypyitaw;Member;Female;Electronic accessories;78.13;10;39.065;820.365;2/10/2019;20:51:00.0;Cash;781.3;4.761904762;39.065;4.4;285.5475;228.16569276701088;684.4970783010326;970.0445783010326;0;True;True
227-50-3718;A;Yangon;Normal;Male;Health and beauty;14.62;5;3.655;76.755;3/4/2019;12:23:00.0;Cash;73.1;4.761904762;3.655;4.4;324.536625;241.69546302669295;725.0863890800788;1049.6230140800787;0;True;True
227-78-1148;B;Mandalay;Normal;Female;Fashion accessories;72.84;7;25.494;535.374;2/15/2019;12:44:00.0;Cash;509.88;4.761904762;25.494;8.4;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
228-96-1411;C;Naypyitaw;Member;Female;Food and beverages;98.7;8;39.480000000000004;829.08;3/4/2019;20:39:00.0;Cash;789.6;4.761904762;39.48;7.6;324.536625;241.69546302669295;725.0863890800788;1049.6230140800787;0;True;True
232-11-3025;A;Yangon;Normal;Male;Sports and travel;78.77;10;39.385;827.085;1/24/2019;10:04:00.0;Cash;787.7;4.761904762;39.385;6.4;415.54234615384615;254.7916062781655;764.3748188344964;1179.9171649883426;0;True;True
232-16-2483;C;Naypyitaw;Member;Female;Sports and travel;68.12;1;3.4060000000000006;71.526;1/7/2019;12:28:00.0;Ewallet;68.12;4.761904762;3.406;6.8;314.91599999999994;191.95720324642025;575.8716097392607;890.7876097392607;0;True;True
233-34-0817;C;Naypyitaw;Member;Female;Electronic accessories;98.84;1;4.942;103.782;2/15/2019;11:21:00.0;Cash;98.84;4.761904762;4.942;8.4;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
233-67-5758;C;Naypyitaw;Normal;Male;Health and beauty;40.35;1;2.0175;42.3675;1/29/2019;13:46:00.0;Ewallet;40.35;4.761904762;2.0175;6.2;293.047125;247.75484160291904;743.2645248087572;1036.3116498087572;0;True;True
234-03-4040;B;Mandalay;Member;Female;Food and beverages;73.05;10;36.525;767.025;3/3/2019;12:25:00.0;Credit card;730.5;4.761904762;36.525;8.7;346.65524999999997;267.7008714939228;803.1026144817685;1149.7578644817684;0;True;True
234-36-2483;B;Mandalay;Normal;Male;Health and beauty;57.59;6;17.277;362.817;2/15/2019;13:51:00.0;Cash;345.54;4.761904762;17.277;5.1;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
234-65-2137;C;Naypyitaw;Normal;Male;Home and lifestyle;95.58;10;47.79;1003.59;1/16/2019;13:32:00.0;Cash;955.8;4.761904762;47.79;4.8;428.9082;360.06201153745724;1080.1860346123717;1509.0942346123718;0;True;True
235-06-8510;C;Naypyitaw;Member;Male;Home and lifestyle;85.72;3;12.857999999999999;270.018;1/24/2019;20:59:00.0;Ewallet;257.16;4.761904762;12.858;5.1;415.54234615384615;254.7916062781655;764.3748188344964;1179.9171649883426;0;True;True
235-46-8343;C;Naypyitaw;Member;Male;Food and beverages;27.66;10;13.830000000000002;290.43;2/14/2019;11:26:00.0;Credit card;276.6;4.761904762;13.83;8.9;306.7614375;243.38191299792854;730.1457389937856;1036.9071764937855;0;True;True
236-27-1144;C;Naypyitaw;Normal;Female;Food and beverages;16.31;9;7.3395;154.1295;3/26/2019;10:31:00.0;Ewallet;146.79;4.761904762;7.3395;8.4;150.96253846153846;130.5406062347813;391.6218187043439;542.5843571658824;0;True;True
236-86-3015;C;Naypyitaw;Member;Male;Home and lifestyle;13.98;1;0.6990000000000001;14.679;2/4/2019;13:38:00.0;Ewallet;13.98;4.761904762;0.699;9.8;221.77240909090912;220.48423212713175;661.4526963813953;883.2251054723044;0;True;True
237-01-6122;C;Naypyitaw;Member;Female;Home and lifestyle;80.79;9;36.3555;763.4655;2/1/2019;20:31:00.0;Credit card;727.11;4.761904762;36.3555;9.5;407.42275;249.5207553568941;748.5622660706823;1155.9850160706824;0;True;True
237-44-6163;A;Yangon;Normal;Male;Electronic accessories;10.56;8;4.224;88.704;1/24/2019;17:43:00.0;Cash;84.48;4.761904762;4.224;7.6;415.54234615384615;254.7916062781655;764.3748188344964;1179.9171649883426;0;True;True
238-45-6950;B;Mandalay;Member;Male;Food and beverages;53.72;1;2.686;56.406;3/1/2019;20:03:00.0;Ewallet;53.72;4.761904762;2.686;6.4;263.4366;255.91559115868657;767.7467734760597;1031.1833734760598;0;True;True
238-49-0436;A;Yangon;Normal;Male;Health and beauty;32.46;8;12.984000000000002;272.664;3/27/2019;13:48:00.0;Credit card;259.68;4.761904762;12.984;4.9;290.28195;278.0149164361959;834.0447493085877;1124.3266993085876;0;True;True
239-10-7476;A;Yangon;Normal;Female;Home and lifestyle;77.95;6;23.385000000000005;491.085;1/21/2019;16:37:00.0;Ewallet;467.7;4.761904762;23.385;8.0;299.01243750000003;218.19108074353375;654.5732422306012;953.5856797306012;0;True;True
239-36-3640;B;Mandalay;Normal;Male;Electronic accessories;45.35;6;13.605000000000002;285.705;1/31/2019;13:44:00.0;Ewallet;272.1;4.761904762;13.605;6.1;373.74975;289.47646719763105;868.4294015928931;1242.179151592893;0;True;True
239-48-4278;A;Yangon;Member;Male;Food and beverages;10.13;7;3.5455000000000005;74.4555;3/10/2019;19:35:00.0;Ewallet;70.91;4.761904762;3.5455;8.3;263.6025;258.70254556308134;776.107636689244;1039.710136689244;0;True;True
241-11-2261;B;Mandalay;Normal;Female;Fashion accessories;79.86;7;27.951;586.971;1/10/2019;10:33:00.0;Credit card;559.02;4.761904762;27.951;5.5;395.66099999999994;241.14208428862534;723.426252865876;1119.087252865876;0;True;True
241-72-9525;B;Mandalay;Normal;Male;Sports and travel;51.91;10;25.955;545.055;2/16/2019;12:21:00.0;Cash;519.1;4.761904762;25.955;8.2;312.970875;223.55562133644727;670.6668640093418;983.6377390093418;0;True;True
241-96-5076;B;Mandalay;Member;Female;Home and lifestyle;49.1;2;4.91;103.11;1/8/2019;12:58:00.0;Credit card;98.2;4.761904762;4.91;6.4;294.09625;237.65808106409125;712.9742431922738;1007.0704931922737;0;True;True
242-11-3142;B;Mandalay;Member;Male;Fashion accessories;83.77;2;8.377;175.917;2/24/2019;19:57:00.0;Cash;167.54;4.761904762;8.377;4.6;302.4956666666667;214.73348920056694;644.2004676017008;946.6961342683675;0;True;True
242-55-6721;B;Mandalay;Normal;Male;Home and lifestyle;16.16;2;1.616;33.936;3/7/2019;11:49:00.0;Ewallet;32.32;4.761904762;1.616;6.5;159.8065;100.14843938561899;300.44531815685696;460.251818156857;0;True;True
243-47-2663;C;Naypyitaw;Member;Male;Electronic accessories;18.77;6;5.631;118.251;1/28/2019;16:43:00.0;Credit card;112.62;4.761904762;5.631;5.5;357.12225;288.03593203297703;864.1077960989311;1221.230046098931;0;True;True
243-55-8457;A;Yangon;Normal;Female;Food and beverages;74.44;10;37.22;781.62;2/27/2019;11:40:00.0;Ewallet;744.4;4.761904762;37.22;5.1;418.53225000000003;274.8138482604564;824.4415447813692;1242.9737947813692;0;True;True
244-08-0162;B;Mandalay;Normal;Female;Health and beauty;34.21;10;17.105;359.205;1/2/2019;13:00:00.0;Cash;342.1;4.761904762;17.105;5.1;243.18787500000002;111.5150079030845;334.5450237092535;577.7328987092535;0;True;True
246-11-3901;C;Naypyitaw;Normal;Female;Electronic accessories;32.8;10;16.400000000000002;344.4;2/15/2019;12:12:00.0;Cash;328.0;4.761904762;16.4;6.2;359.5150263157895;282.0954066548464;846.2862199645392;1205.8012462803288;0;True;True
246-55-6923;C;Naypyitaw;Member;Female;Home and lifestyle;35.79;9;16.105500000000003;338.2155;3/10/2019;15:06:00.0;Credit card;322.11;4.761904762;16.1055;5.1;263.6025;258.70254556308134;776.107636689244;1039.710136689244;0;True;True
247-11-2470;A;Yangon;Member;Female;Fashion accessories;22.32;4;4.464;93.744;3/1/2019;16:23:00.0;Credit card;89.28;4.761904762;4.464;4.4;263.4366;255.91559115868657;767.7467734760597;1031.1833734760598;0;True;True
249-42-3782;A;Yangon;Normal;Male;Health and beauty;70.01;5;17.5025;367.5525;1/3/2019;11:36:00.0;Ewallet;350.05;4.761904762;17.5025;5.5;259.76606250000003;174.9018291486148;524.7054874458445;784.4715499458446;0;True;True
250-17-5703;A;Yangon;Member;Male;Food and beverages;18.85;10;9.425;197.925;2/27/2019;18:24:00.0;Ewallet;188.5;4.761904762;9.425;5.6;418.53225000000003;274.8138482604564;824.4415447813692;1242.9737947813692;0;True;True
250-81-7186;C;Naypyitaw;Normal;Female;Electronic accessories;99.69;1;4.984500000000001;104.6745;2/27/2019;10:23:00.0;Credit card;99.69;4.761904762;4.9845;8.0;418.53225000000003;274.8138482604564;824.4415447813692;1242.9737947813692;0;True;True
252-56-2699;A;Yangon;Normal;Male;Food and beverages;43.19;10;21.595;453.495;2/7/2019;16:48:00.0;Ewallet;431.9;4.761904762;21.595;8.2;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
253-12-6086;A;Yangon;Member;Female;Sports and travel;98.4;7;34.440000000000005;723.24;3/12/2019;12:43:00.0;Credit card;688.8;4.761904762;34.44;8.7;306.462625;211.61838859329754;634.8551657798926;941.3177907798926;0;True;True
254-31-0042;A;Yangon;Member;Male;Electronic accessories;21.5;9;9.675;203.175;3/6/2019;12:46:00.0;Credit card;193.5;4.761904762;9.675;7.8;281.14513636363637;200.05629593468072;600.1688878040421;881.3140241676786;0;True;True
256-08-8343;A;Yangon;Normal;Female;Home and lifestyle;56.53;4;11.306000000000001;237.426;3/4/2019;19:48:00.0;Ewallet;226.12;4.761904762;11.306;5.5;324.536625;241.69546302669295;725.0863890800788;1049.6230140800787;0;True;True
256-58-3609;C;Naypyitaw;Member;Male;Fashion accessories;91.98;1;4.599;96.579;3/18/2019;15:29:00.0;Cash;91.98;4.761904762;4.599;9.8;184.6905;98.21175469743935;294.63526409231804;479.325764092318;0;True;True
257-60-7754;A;Yangon;Normal;Female;Electronic accessories;50.23;4;10.046;210.966;1/8/2019;17:12:00.0;Cash;200.92;4.761904762;10.046;9.0;294.09625;237.65808106409125;712.9742431922738;1007.0704931922737;0;True;True
257-73-1380;C;Naypyitaw;Member;Male;Sports and travel;82.93;4;16.586000000000002;348.306;1/20/2019;16:51:00.0;Ewallet;331.72;4.761904762;16.586;9.6;365.5449;251.73712497782282;755.2113749334685;1120.7562749334684;0;True;True
258-69-7810;C;Naypyitaw;Normal;Female;Fashion accessories;36.85;5;9.2125;193.4625;1/26/2019;18:53:00.0;Cash;184.25;4.761904762;9.2125;9.2;262.2066176470588;203.91742189261083;611.7522656778325;873.9588833248913;0;True;True
258-92-7466;A;Yangon;Normal;Female;Health and beauty;35.68;5;8.92;187.32;2/6/2019;18:33:00.0;Credit card;178.4;4.761904762;8.92;6.6;223.49411538461538;115.00471730019633;345.014151900589;568.5082672852044;0;True;True
261-12-8671;B;Mandalay;Normal;Female;Fashion accessories;60.96;2;6.096;128.016;1/25/2019;19:39:00.0;Credit card;121.92;4.761904762;6.096;4.9;276.4921764705882;235.52323437627263;706.5697031288179;983.0618795994061;0;True;True
262-47-2794;B;Mandalay;Member;Male;Home and lifestyle;71.86;8;28.744;603.624;3/6/2019;15:07:00.0;Credit card;574.88;4.761904762;28.744;6.2;281.14513636363637;200.05629593468072;600.1688878040421;881.3140241676786;0;True;True
263-10-3913;C;Naypyitaw;Member;Male;Fashion accessories;49.04;9;22.068;463.428;1/9/2019;14:20:00.0;Credit card;441.36;4.761904762;22.068;8.6;377.6679375;329.3577707873783;988.0733123621349;1365.7412498621347;0;True;True
263-12-5321;A;Yangon;Member;Male;Electronic accessories;92.6;7;32.41;680.61;2/27/2019;12:52:00.0;Credit card;648.2;4.761904762;32.41;9.3;418.53225000000003;274.8138482604564;824.4415447813692;1242.9737947813692;0;True;True
263-87-5680;C;Naypyitaw;Member;Female;Home and lifestyle;28.53;10;14.265;299.565;3/18/2019;17:38:00.0;Ewallet;285.3;4.761904762;14.265;7.8;184.6905;98.21175469743935;294.63526409231804;479.325764092318;0;True;True
266-20-6657;C;Naypyitaw;Member;Male;Food and beverages;55.04;7;19.264;404.544;3/12/2019;19:39:00.0;Ewallet;385.28;4.761904762;19.264;5.2;306.462625;211.61838859329754;634.8551657798926;941.3177907798926;0;True;True
266-76-6436;C;Naypyitaw;Member;Female;Food and beverages;38.6;3;5.790000000000001;121.59;3/28/2019;13:57:00.0;Ewallet;115.8;4.761904762;5.79;7.5;222.9402;137.2153104135978;411.6459312407934;634.5861312407934;0;True;True
267-62-7380;C;Naypyitaw;Member;Male;Electronic accessories;82.34;10;41.17000000000001;864.57;3/29/2019;19:12:00.0;Ewallet;823.4;4.761904762;41.17;4.3;502.905375;309.06076810657316;927.1823043197195;1430.0876793197194;0;True;True
268-03-6164;B;Mandalay;Normal;Male;Health and beauty;96.11;1;4.8055;100.9155;1/25/2019;16:28:00.0;Ewallet;96.11;4.761904762;4.8055;7.8;276.4921764705882;235.52323437627263;706.5697031288179;983.0618795994061;0;True;True
268-20-3585;C;Naypyitaw;Normal;Female;Health and beauty;13.85;9;6.2325;130.8825;2/4/2019;12:50:00.0;Ewallet;124.65;4.761904762;6.2325;6.0;221.77240909090912;220.48423212713175;661.4526963813953;883.2251054723044;0;True;True
268-27-6179;B;Mandalay;Member;Female;Fashion accessories;56.47;8;22.588;474.348;3/9/2019;14:57:00.0;Ewallet;451.76;4.761904762;22.588;7.3;467.1279375;283.7113581800392;851.1340745401176;1318.2620120401175;0;True;True
269-04-5750;B;Mandalay;Member;Male;Fashion accessories;73.82;4;14.764;310.044;2/21/2019;18:31:00.0;Cash;295.28;4.761904762;14.764;6.7;232.28975;150.45599924753748;451.36799774261243;683.6577477426124;0;True;True
